Distributed environment: NO
Num processes: 1
Process index: 0
Local process index: 0
Device: cuda
Mixed precision type: no

Sample 335243 of the training set: {'input_ids': [101, 192, 223, 1501, 1669, 2579, 1200, 6153, 7677, 175, 177, 7675, 2351, 2273, 1505, 4395, 4334, 309, 241, 6657, 201, 4456, 6576, 179, 176, 179, 102, 6608, 223, 1501, 1669, 891, 2798, 2273, 2051, 6322, 3429, 2285, 179, 102], 'attention_mask': [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'labels': 0}.
Sample 58369 of the training set: {'input_ids': [101, 405, 2878, 192, 223, 362, 6317, 6362, 7675, 362, 6153, 6131, 4334, 841, 899, 306, 3926, 179, 102, 405, 2878, 192, 223, 3252, 861, 4334, 841, 899, 306, 3926, 179, 102], 'attention_mask': [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'labels': 2}.
Sample 13112 of the training set: {'input_ids': [101, 546, 192, 286, 3385, 2878, 878, 6498, 3242, 6028, 2699, 5218, 4334, 4190, 306, 192, 3022, 7675, 7045, 5557, 2736, 7160, 1960, 1758, 6739, 829, 694, 2714, 1656, 179, 102, 878, 6498, 3242, 6028, 2699, 5218, 4334, 306, 6548, 1960, 201, 1758, 6739, 829, 694, 2714, 1656, 179, 102], 'attention_mask': [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'labels': 0}.
***** Running training *****
  Num examples = 391783
  Num Epochs = 10
  Instantaneous batch size per device = 32
  Total train batch size (w. parallel, distributed & accumulation) = 32
  Gradient Accumulation steps = 1
completed_steps 29700 - loss: 0.32261229
completed_steps 29750 - loss: 0.20196894
completed_steps 29800 - loss: 0.49743411
completed_steps 29850 - loss: 0.13858877
completed_steps 29900 - loss: 0.19372615
completed_steps 29950 - loss: 0.25056782
completed_steps 30000 - loss: 0.24601425
completed_steps 30050 - loss: 0.16893147
completed_steps 30100 - loss: 0.23978364
completed_steps 30150 - loss: 0.42166531
completed_steps 30200 - loss: 0.26080918
completed_steps 30250 - loss: 0.19376463
completed_steps 30300 - loss: 0.51803559
completed_steps 30350 - loss: 0.18762982
completed_steps 30400 - loss: 0.49307328
completed_steps 30450 - loss: 0.35116702
completed_steps 30500 - loss: 0.27274281
completed_steps 30550 - loss: 0.20530972
completed_steps 30600 - loss: 0.41704804
completed_steps 30650 - loss: 0.18987529
completed_steps 30700 - loss: 0.28991205
completed_steps 30750 - loss: 0.44114152
completed_steps 30800 - loss: 0.53354591
completed_steps 30850 - loss: 0.39399812
completed_steps 30900 - loss: 0.34772110
completed_steps 30950 - loss: 0.26494679
completed_steps 31000 - loss: 0.34477934
completed_steps 31050 - loss: 0.26720911
completed_steps 31100 - loss: 0.32820800
completed_steps 31150 - loss: 0.34539708
completed_steps 31200 - loss: 0.11537172
completed_steps 31250 - loss: 0.32258016
completed_steps 31300 - loss: 0.23301691
completed_steps 31350 - loss: 0.19245787
completed_steps 31400 - loss: 0.32522994
completed_steps 31450 - loss: 0.38767636
completed_steps 31500 - loss: 0.25876513
completed_steps 31550 - loss: 0.49885127
completed_steps 31600 - loss: 0.28222945
completed_steps 31650 - loss: 0.26902628
completed_steps 31700 - loss: 0.59113008
completed_steps 31750 - loss: 0.32688156
completed_steps 31800 - loss: 0.55839384
completed_steps 31850 - loss: 0.24671695
completed_steps 31900 - loss: 0.29684442
completed_steps 31950 - loss: 0.37378415
completed_steps 32000 - loss: 0.36080772
completed_steps 32050 - loss: 0.34496313
completed_steps 32100 - loss: 0.16281286
completed_steps 32150 - loss: 0.21773039
completed_steps 32200 - loss: 0.41379482
completed_steps 32250 - loss: 0.40763345
completed_steps 32300 - loss: 0.48310605
completed_steps 32350 - loss: 0.20472641
completed_steps 32400 - loss: 0.26454940
completed_steps 32450 - loss: 0.35516918
completed_steps 32500 - loss: 0.36628237
completed_steps 32550 - loss: 0.21113458
completed_steps 32600 - loss: 0.44183537
completed_steps 32650 - loss: 0.19458477
completed_steps 32700 - loss: 0.23736620
completed_steps 32750 - loss: 0.12611493
completed_steps 32800 - loss: 0.20175990
completed_steps 32850 - loss: 0.32056931
completed_steps 32900 - loss: 0.40617666
completed_steps 32950 - loss: 0.41750199
completed_steps 33000 - loss: 0.10859652
completed_steps 33050 - loss: 0.18873931
completed_steps 33100 - loss: 0.44401270
completed_steps 33150 - loss: 0.27710521
completed_steps 33200 - loss: 0.13263839
completed_steps 33250 - loss: 0.45225757
completed_steps 33300 - loss: 0.47811240
completed_steps 33350 - loss: 0.29424712
completed_steps 33400 - loss: 0.51452768
completed_steps 33450 - loss: 0.23639673
completed_steps 33500 - loss: 0.46759290
completed_steps 33550 - loss: 0.39293858
completed_steps 33600 - loss: 0.50434494
completed_steps 33650 - loss: 0.15495621
completed_steps 33700 - loss: 0.35068354
completed_steps 33750 - loss: 0.35525835
completed_steps 33800 - loss: 0.19617043
completed_steps 33850 - loss: 0.34447607
completed_steps 33900 - loss: 0.37602735
completed_steps 33950 - loss: 0.19147073
completed_steps 34000 - loss: 0.49666083
completed_steps 34050 - loss: 0.20231704
completed_steps 34100 - loss: 0.25619400
completed_steps 34150 - loss: 0.14416960
completed_steps 34200 - loss: 0.17420614
completed_steps 34250 - loss: 0.29554191
completed_steps 34300 - loss: 0.23775125
completed_steps 34350 - loss: 0.39882466
completed_steps 34400 - loss: 0.54648221
completed_steps 34450 - loss: 0.23373225
completed_steps 34500 - loss: 0.09898062
completed_steps 34550 - loss: 0.27768108
completed_steps 34600 - loss: 0.43600258
completed_steps 34650 - loss: 0.36328155
completed_steps 34700 - loss: 0.06576745
completed_steps 34750 - loss: 0.39402816
completed_steps 34800 - loss: 0.19323549
completed_steps 34850 - loss: 0.17235062
completed_steps 34900 - loss: 0.15937108
completed_steps 34950 - loss: 0.43946812
completed_steps 35000 - loss: 0.17519757
completed_steps 35050 - loss: 0.36008671
completed_steps 35100 - loss: 0.51216894
completed_steps 35150 - loss: 0.32388440
completed_steps 35200 - loss: 0.37861341
completed_steps 35250 - loss: 0.51115036
completed_steps 35300 - loss: 0.26168585
completed_steps 35350 - loss: 0.51152772
completed_steps 35400 - loss: 0.19326052
completed_steps 35450 - loss: 0.53045100
completed_steps 35500 - loss: 0.24034992
completed_steps 35550 - loss: 0.70544350
completed_steps 35600 - loss: 0.08360909
completed_steps 35650 - loss: 0.35709706
completed_steps 35700 - loss: 0.31409743
completed_steps 35750 - loss: 0.30144408
completed_steps 35800 - loss: 0.37864080
completed_steps 35850 - loss: 0.36793369
completed_steps 35900 - loss: 0.22686595
completed_steps 35950 - loss: 0.23783308
completed_steps 36000 - loss: 0.33337685
completed_steps 36050 - loss: 0.38783190
completed_steps 36100 - loss: 0.58476448
completed_steps 36150 - loss: 0.22388585
completed_steps 36200 - loss: 0.19305322
completed_steps 36250 - loss: 0.29294306
completed_steps 36300 - loss: 0.21791285
completed_steps 36350 - loss: 0.23313059
completed_steps 36400 - loss: 0.35651100
completed_steps 36450 - loss: 0.32038841
completed_steps 36500 - loss: 0.12205733
completed_steps 36550 - loss: 0.32640955
completed_steps 36600 - loss: 0.35005954
completed_steps 36650 - loss: 0.22743544
completed_steps 36700 - loss: 0.41292608
epoch 2: {'accuracy': 0.8051629768809738}
completed_steps 36750 - loss: 0.14608076
completed_steps 36800 - loss: 0.32114577
completed_steps 36850 - loss: 0.16856794
completed_steps 36900 - loss: 0.22930279
completed_steps 36950 - loss: 0.19430275
completed_steps 37000 - loss: 0.25753877
completed_steps 37050 - loss: 0.32672805
completed_steps 37100 - loss: 0.19386524
completed_steps 37150 - loss: 0.13498130
completed_steps 37200 - loss: 0.10428059
completed_steps 37250 - loss: 0.06470430
completed_steps 37300 - loss: 0.17824557
completed_steps 37350 - loss: 0.20759408
completed_steps 37400 - loss: 0.09420412
completed_steps 37450 - loss: 0.07160643
completed_steps 37500 - loss: 0.36765587
completed_steps 37550 - loss: 0.12886566
completed_steps 37600 - loss: 0.21756971
completed_steps 37650 - loss: 0.08299602
completed_steps 37700 - loss: 0.14513959
completed_steps 37750 - loss: 0.17429060
completed_steps 37800 - loss: 0.03290881
completed_steps 37850 - loss: 0.11787948
completed_steps 37900 - loss: 0.09427813
completed_steps 37950 - loss: 0.27374840
completed_steps 38000 - loss: 0.04995365
completed_steps 38050 - loss: 0.34547687
completed_steps 38100 - loss: 0.18584451
completed_steps 38150 - loss: 0.25757173
completed_steps 38200 - loss: 0.23705989
completed_steps 38250 - loss: 0.08923675
completed_steps 38300 - loss: 0.14099209
completed_steps 38350 - loss: 0.30029821
completed_steps 38400 - loss: 0.10422304
completed_steps 38450 - loss: 0.10191648
completed_steps 38500 - loss: 0.40280810
completed_steps 38550 - loss: 0.38297024
completed_steps 38600 - loss: 0.23337118
completed_steps 38650 - loss: 0.36729997
completed_steps 38700 - loss: 0.27778140
completed_steps 38750 - loss: 0.26537120
completed_steps 38800 - loss: 0.26883760
completed_steps 38850 - loss: 0.40888512
completed_steps 38900 - loss: 0.53874683
completed_steps 38950 - loss: 0.23622164
completed_steps 39000 - loss: 0.30731079
completed_steps 39050 - loss: 0.21266392
completed_steps 39100 - loss: 0.32416764
completed_steps 39150 - loss: 0.32112300
completed_steps 39200 - loss: 0.16255793
completed_steps 39250 - loss: 0.40995881
completed_steps 39300 - loss: 0.09301991
completed_steps 39350 - loss: 0.33346707
completed_steps 39400 - loss: 0.15657547
completed_steps 39450 - loss: 0.22419401
completed_steps 39500 - loss: 0.10036922
completed_steps 39550 - loss: 0.06119089
completed_steps 39600 - loss: 0.44078386
completed_steps 39650 - loss: 0.07746083
completed_steps 39700 - loss: 0.05559364
completed_steps 39750 - loss: 0.10759804
completed_steps 39800 - loss: 0.30982226
completed_steps 39850 - loss: 0.09572121
completed_steps 39900 - loss: 0.30711833
completed_steps 39950 - loss: 0.25354630
completed_steps 40000 - loss: 0.27179241
completed_steps 40050 - loss: 0.20204502
completed_steps 40100 - loss: 0.13482490
completed_steps 40150 - loss: 0.10317259
completed_steps 40200 - loss: 0.26273358
completed_steps 40250 - loss: 0.12625316
completed_steps 40300 - loss: 0.10111947
completed_steps 40350 - loss: 0.26654539
completed_steps 40400 - loss: 0.34184051
completed_steps 40450 - loss: 0.32991397
completed_steps 40500 - loss: 0.25283718
completed_steps 40550 - loss: 0.32891774
completed_steps 40600 - loss: 0.07638514
completed_steps 40650 - loss: 0.23463280
completed_steps 40700 - loss: 0.56805885
completed_steps 40750 - loss: 0.12257747
completed_steps 40800 - loss: 0.45098820
completed_steps 40850 - loss: 0.31359941
completed_steps 40900 - loss: 0.38404673
completed_steps 40950 - loss: 0.16990103
completed_steps 41000 - loss: 0.23735045
completed_steps 41050 - loss: 0.22851491
completed_steps 41100 - loss: 0.22371171
completed_steps 41150 - loss: 0.25446701
completed_steps 41200 - loss: 0.20199807
completed_steps 41250 - loss: 0.22170097
completed_steps 41300 - loss: 0.26879162
completed_steps 41350 - loss: 0.24061096
completed_steps 41400 - loss: 0.21805342
completed_steps 41450 - loss: 0.17190528
completed_steps 41500 - loss: 0.22336183
completed_steps 41550 - loss: 0.27950442
completed_steps 41600 - loss: 0.32369712
completed_steps 41650 - loss: 0.04619871
completed_steps 41700 - loss: 0.39640224
completed_steps 41750 - loss: 0.11267740
completed_steps 41800 - loss: 0.30987257
completed_steps 41850 - loss: 0.15157299
completed_steps 41900 - loss: 0.17292230
completed_steps 41950 - loss: 0.12396041
completed_steps 42000 - loss: 0.32204437
completed_steps 42050 - loss: 0.25479552
completed_steps 42100 - loss: 0.35002369
completed_steps 42150 - loss: 0.11381663
completed_steps 42200 - loss: 0.23478329
completed_steps 42250 - loss: 0.30763012
completed_steps 42300 - loss: 0.21094212
completed_steps 42350 - loss: 0.15267411
completed_steps 42400 - loss: 0.20935972
completed_steps 42450 - loss: 0.20108783
completed_steps 42500 - loss: 0.33678424
completed_steps 42550 - loss: 0.32951906
completed_steps 42600 - loss: 0.11737749
completed_steps 42650 - loss: 0.33874151
completed_steps 42700 - loss: 0.21983650
completed_steps 42750 - loss: 0.07408432
completed_steps 42800 - loss: 0.11140134
completed_steps 42850 - loss: 0.06656951
completed_steps 42900 - loss: 0.17771031
completed_steps 42950 - loss: 0.23590383
completed_steps 43000 - loss: 0.14504457
completed_steps 43050 - loss: 0.19148307
completed_steps 43100 - loss: 0.26110962
completed_steps 43150 - loss: 0.18922417
completed_steps 43200 - loss: 0.16243625
completed_steps 43250 - loss: 0.53109485
completed_steps 43300 - loss: 0.36997470
completed_steps 43350 - loss: 0.08074190
completed_steps 43400 - loss: 0.24990892
completed_steps 43450 - loss: 0.08249400
completed_steps 43500 - loss: 0.05108498
completed_steps 43550 - loss: 0.07994709
completed_steps 43600 - loss: 0.19296522
completed_steps 43650 - loss: 0.26572812
completed_steps 43700 - loss: 0.22471640
completed_steps 43750 - loss: 0.19616212
completed_steps 43800 - loss: 0.15704308
completed_steps 43850 - loss: 0.16639824
completed_steps 43900 - loss: 0.16087048
completed_steps 43950 - loss: 0.44481707
completed_steps 44000 - loss: 0.12529586
completed_steps 44050 - loss: 0.16797268
completed_steps 44100 - loss: 0.28987345
completed_steps 44150 - loss: 0.22883028
completed_steps 44200 - loss: 0.59552372
completed_steps 44250 - loss: 0.29869992
completed_steps 44300 - loss: 0.25099370
completed_steps 44350 - loss: 0.29361820
completed_steps 44400 - loss: 0.28601483
completed_steps 44450 - loss: 0.25609359
completed_steps 44500 - loss: 0.25103489
completed_steps 44550 - loss: 0.09871412
completed_steps 44600 - loss: 0.32918262
completed_steps 44650 - loss: 0.13712060
completed_steps 44700 - loss: 0.41097081
completed_steps 44750 - loss: 0.27668068
completed_steps 44800 - loss: 0.11288610
completed_steps 44850 - loss: 0.46588269
completed_steps 44900 - loss: 0.36389661
completed_steps 44950 - loss: 0.07183027
completed_steps 45000 - loss: 0.17586349
completed_steps 45050 - loss: 0.12824047
completed_steps 45100 - loss: 0.15509857
completed_steps 45150 - loss: 0.14456546
completed_steps 45200 - loss: 0.37004775
completed_steps 45250 - loss: 0.28251719
completed_steps 45300 - loss: 0.34693503
completed_steps 45350 - loss: 0.16287637
completed_steps 45400 - loss: 0.16408138
completed_steps 45450 - loss: 0.22811416
completed_steps 45500 - loss: 0.14154099
completed_steps 45550 - loss: 0.07971297
completed_steps 45600 - loss: 0.11634932
completed_steps 45650 - loss: 0.20605952
completed_steps 45700 - loss: 0.18161312
completed_steps 45750 - loss: 0.21266632
completed_steps 45800 - loss: 0.06980027
completed_steps 45850 - loss: 0.57593113
completed_steps 45900 - loss: 0.16564484
completed_steps 45950 - loss: 0.21372707
completed_steps 46000 - loss: 0.27126130
completed_steps 46050 - loss: 0.24295869
completed_steps 46100 - loss: 0.11520684
completed_steps 46150 - loss: 0.17081270
completed_steps 46200 - loss: 0.25408903
completed_steps 46250 - loss: 0.22414672
completed_steps 46300 - loss: 0.24812520
completed_steps 46350 - loss: 0.24837002
completed_steps 46400 - loss: 0.10927714
completed_steps 46450 - loss: 0.11823248
completed_steps 46500 - loss: 0.08641504
completed_steps 46550 - loss: 0.22936741
completed_steps 46600 - loss: 0.15995899
completed_steps 46650 - loss: 0.18562490
completed_steps 46700 - loss: 0.47990450
completed_steps 46750 - loss: 0.10155404
completed_steps 46800 - loss: 0.14621164
completed_steps 46850 - loss: 0.17841692
completed_steps 46900 - loss: 0.15808496
completed_steps 46950 - loss: 0.16312027
completed_steps 47000 - loss: 0.15692489
completed_steps 47050 - loss: 0.10777336
completed_steps 47100 - loss: 0.29971254
completed_steps 47150 - loss: 0.28634742
completed_steps 47200 - loss: 0.09751210
completed_steps 47250 - loss: 0.15546827
completed_steps 47300 - loss: 0.26261467
completed_steps 47350 - loss: 0.20265059
completed_steps 47400 - loss: 0.33414072
completed_steps 47450 - loss: 0.14857717
completed_steps 47500 - loss: 0.12017585
completed_steps 47550 - loss: 0.20999654
completed_steps 47600 - loss: 0.31857723
completed_steps 47650 - loss: 0.25700018
completed_steps 47700 - loss: 0.13573697
completed_steps 47750 - loss: 0.10723452
completed_steps 47800 - loss: 0.02886160
completed_steps 47850 - loss: 0.17167002
completed_steps 47900 - loss: 0.26641318
completed_steps 47950 - loss: 0.26555103
completed_steps 48000 - loss: 0.33589640
completed_steps 48050 - loss: 0.20451351
completed_steps 48100 - loss: 0.37051708
completed_steps 48150 - loss: 0.15086439
completed_steps 48200 - loss: 0.39550522
completed_steps 48250 - loss: 0.22153229
completed_steps 48300 - loss: 0.59330219
completed_steps 48350 - loss: 0.27624527
completed_steps 48400 - loss: 0.08708294
completed_steps 48450 - loss: 0.23039046
completed_steps 48500 - loss: 0.21635753
completed_steps 48550 - loss: 0.30373827
completed_steps 48600 - loss: 0.28689995
completed_steps 48650 - loss: 0.19798435
completed_steps 48700 - loss: 0.18477605
completed_steps 48750 - loss: 0.35746631
completed_steps 48800 - loss: 0.17897928
completed_steps 48850 - loss: 0.08255365
completed_steps 48900 - loss: 0.36700913
completed_steps 48950 - loss: 0.11516672
epoch 3: {'accuracy': 0.8050812842088064}
completed_steps 49000 - loss: 0.09447413
completed_steps 49050 - loss: 0.12764946
completed_steps 49100 - loss: 0.26753771
completed_steps 49150 - loss: 0.12644814
completed_steps 49200 - loss: 0.34429884
completed_steps 49250 - loss: 0.20499641
completed_steps 49300 - loss: 0.16606782
completed_steps 49350 - loss: 0.03801371
completed_steps 49400 - loss: 0.02970338
completed_steps 49450 - loss: 0.07842670
completed_steps 49500 - loss: 0.08234267
completed_steps 49550 - loss: 0.02780783
completed_steps 49600 - loss: 0.01353587
completed_steps 49650 - loss: 0.21554872
completed_steps 49700 - loss: 0.10010977
completed_steps 49750 - loss: 0.23029758
completed_steps 49800 - loss: 0.03304368
completed_steps 49850 - loss: 0.14590338
completed_steps 49900 - loss: 0.03601919
completed_steps 49950 - loss: 0.13562025
completed_steps 50000 - loss: 0.13926150
completed_steps 50050 - loss: 0.07485076
completed_steps 50100 - loss: 0.45699432
completed_steps 50150 - loss: 0.20941953
completed_steps 50200 - loss: 0.07858155
completed_steps 50250 - loss: 0.12869357
completed_steps 50300 - loss: 0.03853375
completed_steps 50350 - loss: 0.09280672
completed_steps 50400 - loss: 0.05282521
completed_steps 50450 - loss: 0.11724096
completed_steps 50500 - loss: 0.32399318
completed_steps 50550 - loss: 0.02958030
completed_steps 50600 - loss: 0.42027363
completed_steps 50650 - loss: 0.08941269
completed_steps 50700 - loss: 0.09277539
completed_steps 50750 - loss: 0.16846867
completed_steps 50800 - loss: 0.03483427
completed_steps 50850 - loss: 0.05237484
completed_steps 50900 - loss: 0.01993413
completed_steps 50950 - loss: 0.20816231
completed_steps 51000 - loss: 0.04775799
completed_steps 51050 - loss: 0.35518935
completed_steps 51100 - loss: 0.17286547
completed_steps 51150 - loss: 0.02888947
completed_steps 51200 - loss: 0.04330459
completed_steps 51250 - loss: 0.28960478
completed_steps 51300 - loss: 0.06650534
completed_steps 51350 - loss: 0.17449264
completed_steps 51400 - loss: 0.11176914
completed_steps 51450 - loss: 0.02579445
completed_steps 51500 - loss: 0.16503149
completed_steps 51550 - loss: 0.17580195
completed_steps 51600 - loss: 0.36241791
completed_steps 51650 - loss: 0.06921914
completed_steps 51700 - loss: 0.15994380
completed_steps 51750 - loss: 0.07275126
completed_steps 51800 - loss: 0.10683302
completed_steps 51850 - loss: 0.14465365
completed_steps 51900 - loss: 0.11289652
completed_steps 51950 - loss: 0.18928707
completed_steps 52000 - loss: 0.07972106
completed_steps 52050 - loss: 0.28320301
completed_steps 52100 - loss: 0.10278799
completed_steps 52150 - loss: 0.08769704
completed_steps 52200 - loss: 0.09389100
completed_steps 52250 - loss: 0.10174377
completed_steps 52300 - loss: 0.21220106
completed_steps 52350 - loss: 0.27764487
completed_steps 52400 - loss: 0.11118248
completed_steps 52450 - loss: 0.17343046
completed_steps 52500 - loss: 0.20309900
completed_steps 52550 - loss: 0.16594517
completed_steps 52600 - loss: 0.22449653
completed_steps 52650 - loss: 0.13567984
completed_steps 52700 - loss: 0.19945610
completed_steps 52750 - loss: 0.10710148
completed_steps 52800 - loss: 0.07528456
completed_steps 52850 - loss: 0.28119251
completed_steps 52900 - loss: 0.07063725
completed_steps 52950 - loss: 0.06550431
completed_steps 53000 - loss: 0.15750760
completed_steps 53050 - loss: 0.32286933
completed_steps 53100 - loss: 0.11555931
completed_steps 53150 - loss: 0.14515443
completed_steps 53200 - loss: 0.46602646
completed_steps 53250 - loss: 0.27610010
completed_steps 53300 - loss: 0.23373596
completed_steps 53350 - loss: 0.26235795
completed_steps 53400 - loss: 0.39524543
completed_steps 53450 - loss: 0.24640542
completed_steps 53500 - loss: 0.29057756
completed_steps 53550 - loss: 0.11229409
completed_steps 53600 - loss: 0.09501319
completed_steps 53650 - loss: 0.14627194
completed_steps 53700 - loss: 0.15058118
completed_steps 53750 - loss: 0.06234829
completed_steps 53800 - loss: 0.28798375
completed_steps 53850 - loss: 0.08313905
completed_steps 53900 - loss: 0.36774260
completed_steps 53950 - loss: 0.11018078
completed_steps 54000 - loss: 0.34449449
completed_steps 54050 - loss: 0.25813693
completed_steps 54100 - loss: 0.09734064
completed_steps 54150 - loss: 0.29568914
completed_steps 54200 - loss: 0.15613762
completed_steps 54250 - loss: 0.12931590
completed_steps 54300 - loss: 0.25459048
completed_steps 54350 - loss: 0.22178593
completed_steps 54400 - loss: 0.10327341
completed_steps 54450 - loss: 0.18305285
completed_steps 54500 - loss: 0.24321431
completed_steps 54550 - loss: 0.02585141
completed_steps 54600 - loss: 0.14474078
completed_steps 54650 - loss: 0.34496498
completed_steps 54700 - loss: 0.15259752
completed_steps 54750 - loss: 0.07572216
completed_steps 54800 - loss: 0.30954620
completed_steps 54850 - loss: 0.17907417
completed_steps 54900 - loss: 0.08117624
completed_steps 54950 - loss: 0.17395164
completed_steps 55000 - loss: 0.33530986
completed_steps 55050 - loss: 0.04907446
completed_steps 55100 - loss: 0.17931312
completed_steps 55150 - loss: 0.11011113
completed_steps 55200 - loss: 0.33300719
completed_steps 55250 - loss: 0.08889659
completed_steps 55300 - loss: 0.36934590
completed_steps 55350 - loss: 0.11977561
completed_steps 55400 - loss: 0.14537385
completed_steps 55450 - loss: 0.15240927
completed_steps 55500 - loss: 0.18364364
completed_steps 55550 - loss: 0.24022722
completed_steps 55600 - loss: 0.06006014
completed_steps 55650 - loss: 0.07411881
completed_steps 55700 - loss: 0.07980133
completed_steps 55750 - loss: 0.19643296
completed_steps 55800 - loss: 0.07453938
completed_steps 55850 - loss: 0.07501797
completed_steps 55900 - loss: 0.09603012
completed_steps 55950 - loss: 0.15425175
completed_steps 56000 - loss: 0.13267064
completed_steps 56050 - loss: 0.06994735
completed_steps 56100 - loss: 0.25674132
completed_steps 56150 - loss: 0.20327337
completed_steps 56200 - loss: 0.02536814
completed_steps 56250 - loss: 0.10101513
completed_steps 56300 - loss: 0.20889831
completed_steps 56350 - loss: 0.10651247
completed_steps 56400 - loss: 0.10624719
completed_steps 56450 - loss: 0.26236683
completed_steps 56500 - loss: 0.06119679
completed_steps 56550 - loss: 0.06830680
completed_steps 56600 - loss: 0.07125440
completed_steps 56650 - loss: 0.24064490
completed_steps 56700 - loss: 0.32700321
completed_steps 56750 - loss: 0.18333210
completed_steps 56800 - loss: 0.14364034
completed_steps 56850 - loss: 0.07290180
completed_steps 56900 - loss: 0.08811677
completed_steps 56950 - loss: 0.09968133
completed_steps 57000 - loss: 0.21010073
completed_steps 57050 - loss: 0.22488387
completed_steps 57100 - loss: 0.02517821
completed_steps 57150 - loss: 0.34010318
completed_steps 57200 - loss: 0.08609391
completed_steps 57250 - loss: 0.36421999
completed_steps 57300 - loss: 0.06929355
completed_steps 57350 - loss: 0.09536150
completed_steps 57400 - loss: 0.07883229
completed_steps 57450 - loss: 0.18005365
completed_steps 57500 - loss: 0.14237905
completed_steps 57550 - loss: 0.33375651
completed_steps 57600 - loss: 0.15130325
completed_steps 57650 - loss: 0.16223350
completed_steps 57700 - loss: 0.14405923
completed_steps 57750 - loss: 0.02567903
completed_steps 57800 - loss: 0.11264959
completed_steps 57850 - loss: 0.19418924
completed_steps 57900 - loss: 0.25399807
completed_steps 57950 - loss: 0.12623703
completed_steps 58000 - loss: 0.25678095
completed_steps 58050 - loss: 0.19564499
completed_steps 58100 - loss: 0.54988384
completed_steps 58150 - loss: 0.19839883
completed_steps 58200 - loss: 0.16269468
completed_steps 58250 - loss: 0.19796544
completed_steps 58300 - loss: 0.16689411
completed_steps 58350 - loss: 0.15177271
completed_steps 58400 - loss: 0.23141514
completed_steps 58450 - loss: 0.20419014
completed_steps 58500 - loss: 0.24185225
completed_steps 58550 - loss: 0.13002849
completed_steps 58600 - loss: 0.30231294
completed_steps 58650 - loss: 0.03096129
completed_steps 58700 - loss: 0.03678181
completed_steps 58750 - loss: 0.06463716
completed_steps 58800 - loss: 0.13093340
completed_steps 58850 - loss: 0.25374755
completed_steps 58900 - loss: 0.15184656
completed_steps 58950 - loss: 0.22060883
completed_steps 59000 - loss: 0.15047450
completed_steps 59050 - loss: 0.19656891
completed_steps 59100 - loss: 0.29171196
completed_steps 59150 - loss: 0.28718334
completed_steps 59200 - loss: 0.05599796
completed_steps 59250 - loss: 0.14850330
completed_steps 59300 - loss: 0.05541880
completed_steps 59350 - loss: 0.26281464
completed_steps 59400 - loss: 0.24374089
completed_steps 59450 - loss: 0.19655219
completed_steps 59500 - loss: 0.04865696
completed_steps 59550 - loss: 0.14062403
completed_steps 59600 - loss: 0.26729077
completed_steps 59650 - loss: 0.07605544
completed_steps 59700 - loss: 0.19826628
completed_steps 59750 - loss: 0.24021956
completed_steps 59800 - loss: 0.03573909
completed_steps 59850 - loss: 0.34137666
completed_steps 59900 - loss: 0.13630329
completed_steps 59950 - loss: 0.19791834
completed_steps 60000 - loss: 0.26158896
completed_steps 60050 - loss: 0.07439526
completed_steps 60100 - loss: 0.22118531
completed_steps 60150 - loss: 0.18435998
completed_steps 60200 - loss: 0.05300677
completed_steps 60250 - loss: 0.30715105
completed_steps 60300 - loss: 0.17415439
completed_steps 60350 - loss: 0.31508571
completed_steps 60400 - loss: 0.24822429
completed_steps 60450 - loss: 0.17960747
completed_steps 60500 - loss: 0.05684569
completed_steps 60550 - loss: 0.26109591
completed_steps 60600 - loss: 0.16614352
completed_steps 60650 - loss: 0.06464709
completed_steps 60700 - loss: 0.28812525
completed_steps 60750 - loss: 0.20186768
completed_steps 60800 - loss: 0.05788548
completed_steps 60850 - loss: 0.14924178
completed_steps 60900 - loss: 0.19348207
completed_steps 60950 - loss: 0.04170829
completed_steps 61000 - loss: 0.13293462
completed_steps 61050 - loss: 0.10995267
completed_steps 61100 - loss: 0.17570621
completed_steps 61150 - loss: 0.27085471
completed_steps 61200 - loss: 0.09215277
epoch 4: {'accuracy': 0.7978923290580835}
completed_steps 61250 - loss: 0.14100201
completed_steps 61300 - loss: 0.06959264
completed_steps 61350 - loss: 0.05118282
completed_steps 61400 - loss: 0.01485983
completed_steps 61450 - loss: 0.08399419
completed_steps 61500 - loss: 0.14298138
completed_steps 61550 - loss: 0.10922075
completed_steps 61600 - loss: 0.00724031
completed_steps 61650 - loss: 0.05353374
completed_steps 61700 - loss: 0.00433050
completed_steps 61750 - loss: 0.07281623
completed_steps 61800 - loss: 0.05710464
